,u,v,Distance_miles,TimeToCross_minutes,edge_id,lon_u,lat_u,isHighPriority_u,lon_v,lat_v,isHighPriority_v,heading_u,heading_v
191,IA160518962,IA160516589,9.2383207893048,11,191,-92.9837598,41.0117304,0,-92.9737846,40.976469,0,0.4057686393464849,0.40826177057186713
192,IA160519300,IA160507616,7.344758110324299,8,192,-93.0983496,41.0008633,0,-93.0555674,41.0011134,0,0.42184541687808924,0.4160629173453696
193,IA160519300,IA160515534,5.085314771986528,6,193,-93.0983496,41.0008633,0,-93.0982884,40.9784108,0,0.42184541687808924,0.4239372414967496
194,IA160519300,IA160333786,6.528250031347093,7,194,-93.0983496,41.0008633,0,-93.1363973,41.0007828,0,0.42184541687808924,0.42716365146414004
195,IA160519377,IA12365278451,28.81691150628782,34,195,-92.8500259,41.0177619,0,-92.9531321,40.9493205,0,0.3896248800329504,0.4085345793670969
196,IA160519377,IA160501748,7.0436432709772125,8,196,-92.8500259,41.0177619,0,-92.8091251,41.0154029,1,0.3896248800329504,0.38559715400563166
197,IA160519377,IA160518962,23.22198681145779,27,197,-92.8500259,41.0177619,0,-92.9837598,41.0117304,0,0.3896248800329504,0.4057686393464849
198,IA160519377,IA160506863,8.496381248971666,10,198,-92.8500259,41.0177619,0,-92.8071642,41.0271355,1,0.3896248800329504,0.38400713003226905
199,IA160519777,IA160519796,3.967951985679505,4,199,-92.6633069,41.1437265,0,-92.6405586,41.1470291,0,0.3550682619629708,0.352693981624799
200,IA160519777,IA160517324,37.74889779219682,45,200,-92.6633069,41.1437265,0,-92.8029731,41.0440616,0,0.3550682619629708,0.3815228192708915
201,IA160519777,IA160520381,27.90161866979241,33,201,-92.6633069,41.1437265,0,-92.6873542,41.028321,0,0.3550682619629708,0.37233750984084013
202,IA160519796,IA160508066,9.761487944095007,11,202,-92.6405586,41.1470291,0,-92.6399931,41.1039764,0,0.352693981624799,0.35858671938513326
203,IA160519796,IA352640340,2.465723034534978,2,203,-92.6405586,41.1470291,0,-92.6275105,41.1509088,0,0.352693981624799,0.35107735807617046
204,IA160519796,IA160519777,3.967951985679505,4,204,-92.6405586,41.1470291,0,-92.6633069,41.1437265,0,0.352693981624799,0.3550682619629708
205,IA160520381,IA160519777,27.9016186697924,33,205,-92.6873542,41.028321,0,-92.6633069,41.1437265,0,0.37233750984084013,0.3550682619629708
206,IA160520381,IA161286964,8.346476887291935,10,206,-92.6873542,41.028321,0,-92.6397042,41.03045,0,0.37233750984084013,0.3679133014504945
207,IA160520381,IA160509019,0.3571690780195301,0,207,-92.6873542,41.028321,0,-92.6893793,41.0279782,0,0.37233750984084013,0.3725609998071671
208,IA160521180,IA160504905,11.4792789193722,13,208,-92.741231,40.990324,0,-92.6952706,40.9610832,0,0.3817743180488617,0.3807662011723438
209,IA160521180,IA160508949,9.910984347617338,11,209,-92.741231,40.990324,0,-92.687088,40.988232,0,0.3817743180488617,0.37700733029985783
210,IA160521180,IA160501666,11.169075604126196,13,210,-92.741231,40.990324,0,-92.7908585,41.0159233,0,0.3817743180488617,0.38367622552566005
211,IA160525503,IA160508949,9.249269561217284,11,211,-92.6394335,40.9732008,0,-92.687088,40.988232,0,0.3745261498324695,0.37700733029985783
212,IA161199241,IA4780505015,0.0709126499669408,0,212,-92.4676772,41.1406939,0,-92.4676472,41.1403816,0,0.34078945296554486,0.34082906701939114
213,IA161199241,IA160418433,6.844031564772961,8,213,-92.4676772,41.1406939,0,-92.467633,41.170913,0,0.34078945296554486,0.3366930367859992
214,IA161199241,IA4780505013,0.052076084209714,0,214,-92.4676772,41.1406939,0,-92.467952,41.140606,0,0.34078945296554486,0.3408193629848064
215,IA161211482,IA161295115,0.8273373438654326,0,215,-92.4722487,41.0123235,0,-92.4676151,41.0133364,0,0.3570305385204947,0.3565857784946011
216,IA161211482,IA161281797,29.293330945248357,35,216,-92.4722487,41.0123235,0,-92.6396361,41.0161125,0,0.3570305385204947,0.36962037234035106
217,IA161211482,IA161286964,32.12971042738273,38,217,-92.4722487,41.0123235,0,-92.6397042,41.03045,0,0.3570305385204947,0.3679133014504945
218,IA161217686,IA161217689,0.0907851911125035,0,218,-92.5260994,41.101813,0,-92.525869,41.102174,0,0.3499693753992433,0.34990572849184143
219,IA161217686,IA161280316,2.742845598107732,3,219,-92.5260994,41.101813,0,-92.5132801,41.0947878,0,0.3499693753992433,0.3499471674795704
220,IA161217689,IA161217686,0.0907851911125035,0,220,-92.525869,41.102174,0,-92.5260994,41.101813,0,0.34990572849184143,0.3499693753992433
221,IA161217689,IA161260387,11.604398470114848,13,221,-92.525869,41.102174,0,-92.50378,41.145545,0,0.34990572849184143,0.3425781057219889
222,IA161217689,IA352644514,18.394110768356175,22,222,-92.525869,41.102174,0,-92.6157,41.143819,0,0.34990572849184143,0.35113109764449035
223,IA161239265,IA352644103,2.737435488745287,3,223,-92.631243,41.160811,1,-92.6330726,41.1719416,0,0.34995927902309454,0.3484868102725458
224,IA161239265,IA352640340,2.332477642599242,2,224,-92.631243,41.160811,1,-92.6275105,41.1509088,0,0.34995927902309454,0.35107735807617046
225,IA161239265,IA160423601,9.381349993991,11,225,-92.631243,41.160811,1,-92.578313,41.165034,0,0.34995927902309454,0.345230737962681
226,IA161249458,IA161280316,0.1258927713727677,0,226,-92.513326,41.094233,0,-92.5132801,41.0947878,0,0.35002159220353884,0.3499471674795704
227,IA161249458,IA161279292,4.174358632915106,5,227,-92.513326,41.094233,0,-92.5364601,41.0899805,0,0.35002159220353884,0.35225807938427284
228,IA161259998,IA161260006,0.5945853229214856,0,228,-92.480649,40.949914,0,-92.480625,40.952539,0,0.3645627355801236,0.3642797594851635
229,IA161259998,IA159441280,21.468175430148165,25,229,-92.480649,40.949914,0,-92.509837,40.871193,0,0.3645627355801236,0.37475809441187435
230,IA161259998,IA161268771,4.546499082719198,5,230,-92.480649,40.949914,0,-92.457257,40.944382,0,0.3645627355801236,0.36347089458103343
231,IA161260006,IA161259998,0.5945853229214856,0,231,-92.480625,40.952539,0,-92.480649,40.949914,0,0.3642797594851635,0.3645627355801236
232,IA161260006,IA161274568,20.58172444193138,24,232,-92.480625,40.952539,0,-92.587747,40.964206,0,0.3642797594851635,0.3712256072140435
233,IA161260387,IA161217689,11.60439847011485,13,233,-92.50378,41.145545,0,-92.525869,41.102174,0,0.3425781057219889,0.34990572849184143
234,IA161260387,IA160437079,6.009978868254308,7,234,-92.50378,41.145545,0,-92.5256512,41.1651296,0,0.3425781057219889,0.34139964940873146
235,IA161260387,IA4780505013,6.660779612363497,7,235,-92.50378,41.145545,0,-92.467952,41.140606,0,0.3425781057219889,0.3408193629848064
236,IA161268771,IA161259998,4.546499082719197,5,236,-92.457257,40.944382,0,-92.480649,40.949914,0,0.36347089458103343,0.3645627355801236
237,IA161274568,IA161288108,8.603252276656486,10,237,-92.587747,40.964206,0,-92.637857,40.964112,0,0.3712256072140435,0.3753964989761011
238,IA161274568,IA161260006,20.581724441931385,24,238,-92.587747,40.964206,0,-92.480625,40.952539,0,0.3712256072140435,0.3642797594851635
239,IA161279292,IA160508066,19.593495570767185,23,239,-92.5364601,41.0899805,0,-92.6399931,41.1039764,0,0.35225807938427284,0.35858671938513326
240,IA161279292,IA161249458,4.174358632915106,5,240,-92.5364601,41.0899805,0,-92.513326,41.094233,0,0.35225807938427284,0.35002159220353884
241,IA161280316,IA161280318,0.0922397266348181,0,241,-92.5132801,41.0947878,0,-92.5132637,41.0951949,0,0.3499471674795704,0.3498937712833247
242,IA161280316,IA161249458,0.1258927713727677,0,242,-92.5132801,41.0947878,0,-92.513326,41.094233,0,0.3499471674795704,0.35002159220353884
243,IA161280318,IA161280316,0.0922397266348181,0,243,-92.5132637,41.0951949,0,-92.5132801,41.0947878,0,0.3498937712833247,0.3499471674795704
244,IA161280318,IA161217689,2.7007119242262188,3,244,-92.5132637,41.0951949,0,-92.525869,41.102174,0,0.3498937712833247,0.34990572849184143
245,IA161280700,IA161288108,0.2024889701386928,0,245,-92.637843,40.965006,0,-92.637857,40.964112,0,0.3752970463256727,0.3753964989761011
246,IA161280700,IA160504905,10.330699333645171,12,246,-92.637843,40.965006,0,-92.6952706,40.9610832,0,0.3752970463256727,0.3807662011723438
247,IA161280700,IA161281797,11.792650221608527,14,247,-92.637843,40.965006,0,-92.6396361,41.0161125,0,0.3752970463256727,0.36962037234035106
248,IA161281797,IA160508984,8.206869564506938,9,248,-92.6396361,41.0161125,0,-92.6874755,41.0159154,0,0.36962037234035106,0.37383108499313783
249,IA161281797,IA161286964,3.247244464064364,3,249,-92.6396361,41.0161125,0,-92.6397042,41.03045,0,0.36962037234035106,0.3679133014504945
250,IA161281797,IA161211482,29.29333094524835,35,250,-92.6396361,41.0161125,0,-92.4722487,41.0123235,0,0.36962037234035106,0.3570305385204947
251,IA161281797,IA161280700,11.79265022160853,14,251,-92.6396361,41.0161125,0,-92.637843,40.965006,0,0.36962037234035106,0.3752970463256727
252,IA161286964,IA160508066,16.652712203761816,19,252,-92.6397042,41.03045,0,-92.6399931,41.1039764,0,0.3679133014504945,0.35858671938513326
253,IA161286964,IA161281797,3.247244464064364,3,253,-92.6397042,41.03045,0,-92.6396361,41.0161125,0,0.3679133014504945,0.36962037234035106
254,IA161286964,IA161211482,32.12971042738274,38,254,-92.6397042,41.03045,0,-92.4722487,41.0123235,0,0.3679133014504945,0.3570305385204947
255,IA161286964,IA160520381,8.346476887291939,10,255,-92.6397042,41.03045,0,-92.6873542,41.028321,0,0.3679133014504945,0.37233750984084013
256,IA161288108,IA161280700,0.2024889701386928,0,256,-92.637857,40.964112,0,-92.637843,40.965006,0,0.3753964989761011,0.3752970463256727
257,IA161288108,IA160507775,14.949298759801072,17,257,-92.637857,40.964112,0,-92.6390339,40.8988761,0,0.3753964989761011,0.3823409938634008
258,IA161288108,IA161274568,8.603252276656486,10,258,-92.637857,40.964112,0,-92.587747,40.964206,0,0.3753964989761011,0.3712256072140435
259,IA161295115,IA161211482,0.8273373438654327,0,259,-92.4676151,41.0133364,0,-92.4722487,41.0123235,0,0.3565857784946011,0.3570305385204947
260,IA352640340,IA352644432,0.3709011972048679,0,260,-92.6275105,41.1509088,0,-92.6253439,41.1509287,0,0.35107735807617046,0.35089967778976144
261,IA352640340,IA160519796,2.465723034534978,2,261,-92.6275105,41.1509088,0,-92.6405586,41.1470291,0,0.35107735807617046,0.352693981624799
262,IA352640340,IA161239265,2.332477642599242,2,262,-92.6275105,41.1509088,0,-92.631243,41.160811,1,0.35107735807617046,0.34995927902309454
263,IA352643646,IA161217686,19.336241861586146,23,263,-92.6199722,41.146287,0,-92.5260994,41.101813,0,0.35112549119546044,0.3499693753992433
264,IA352644081,IA998453730,2.409039332772576,2,264,-92.6279276,41.1697746,0,-92.6370283,41.1778899,0,0.3483911300066308,0.34792881014065485
265,IA352644081,IA352639586,1.510212557978046,1,265,-92.6279276,41.1697746,0,-92.6319351,41.1753046,0,0.3483911300066308,0.3479011460788345
266,IA352644103,IA352639586,0.7861478622598571,0,266,-92.6330726,41.1719416,0,-92.6319351,41.1753046,0,0.3484868102725458,0.3479011460788345
267,IA352644103,IA161239265,2.737435488745287,3,267,-92.6330726,41.1719416,0,-92.631243,41.160811,1,0.3484868102725458,0.34995927902309454
268,IA352644103,IA352644105,1.1029304763514345,1,268,-92.6330726,41.1719416,0,-92.6278026,41.1692074,0,0.3484868102725458,0.34846390884417106
269,IA352644104,IA352644105,2.235799550921884,2,269,-92.6362453,41.1767412,0,-92.6278026,41.1692074,0,0.348035623329998,0.34846390884417106
270,IA352644104,IA352644103,1.2851064319350065,1,270,-92.6362453,41.1767412,0,-92.6330726,41.1719416,0,0.348035623329998,0.3484868102725458
271,IA352644105,IA352644513,2.71170404420884,3,271,-92.6278026,41.1692074,0,-92.622465,41.1583012,0,0.34846390884417106,0.3496151434925125
272,IA352644142,IA352644440,0.740155441785648,0,272,-92.6214423,41.1499036,1,-92.6236857,41.1502558,0,0.3507316256560323,0.35086182495358426
273,IA352644142,IA352644432,0.7493099772487745,0,273,-92.6214423,41.1499036,1,-92.6253439,41.1509287,0,0.3507316256560323,0.35089967778976144
274,IA352644432,IA352640340,0.3709011972048679,0,274,-92.6253439,41.1509287,0,-92.6275105,41.1509088,0,0.35089967778976144,0.35107735807617046
275,IA352644432,IA352643646,1.4372845737616309,1,275,-92.6253439,41.1509287,0,-92.6199722,41.146287,0,0.35089967778976144,0.35112549119546044
276,IA352644432,IA352644142,0.7493099772487744,0,276,-92.6253439,41.1509287,0,-92.6214423,41.1499036,1,0.35089967778976144,0.3507316256560323
277,IA352644440,IA352644081,4.7236429316664,5,277,-92.6236857,41.1502558,0,-92.6279276,41.1697746,0,0.35086182495358426,0.3483911300066308
278,IA352644513,IA352644432,1.754908330569327,2,278,-92.622465,41.1583012,0,-92.6253439,41.1509287,0,0.3496151434925125,0.35089967778976144
279,IA352644513,IA352643646,3.0207957225389346,3,279,-92.622465,41.1583012,0,-92.6199722,41.146287,0,0.3496151434925125,0.35112549119546044
280,IA352644514,IA352644440,2.0277659145092417,2,280,-92.6157,41.143819,0,-92.6236857,41.1502558,0,0.35113109764449035,0.35086182495358426
281,IA352644514,IA352644142,1.7208744250129129,2,281,-92.6157,41.143819,0,-92.6214423,41.1499036,1,0.35113109764449035,0.3507316256560323
282,IA560117158,IA160515822,22.4853687511517,26,282,-92.8091008,41.0072685,0,-92.731042,40.971384,0,0.3865408184903123,0.3829308249640063
283,IA560117158,IA160501748,1.846570710571619,2,283,-92.8091008,41.0072685,0,-92.8091251,41.0154029,1,0.3865408184903123,0.38559715400563166
284,IA560117158,IA160509949,10.487570058609688,12,284,-92.8091008,41.0072685,0,-92.8227866,40.9631436,0,0.3865408184903123,0.39284943901162755
285,IA998453730,IA352643339,6.280198575341129,7,285,-92.6370283,41.1778899,0,-92.6399332,41.2049696,0,0.34792881014065485,0.3440762955611606
286,IA2420361340,IA158956189,2.8289758166125245,3,286,-92.7118125,40.8190983,0,-92.6958844,40.8194212,0,0.39617716909584394,0.39474195916171884
287,IA2420361340,IA158950243,17.78818490714621,21,287,-92.7118125,40.8190983,0,-92.7733362,40.8701303,0,0.39617716909584394,0.3972220664467717
288,IA2420361340,IA158949790,11.975348676850771,14,288,-92.7118125,40.8190983,0,-92.7338294,40.7760622,0,0.39617716909584394,0.4017888957183164
289,IA2422303524,IA158950243,6.204424850903601,7,289,-92.743215,40.8703532,0,-92.7733362,40.8701303,0,0.3943696651064334,0.3972220664467717
290,IA4780505013,IA161260387,6.6607796123634975,7,290,-92.467952,41.140606,0,-92.50378,41.145545,0,0.3408193629848064,0.3425781057219889
291,IA4780505013,IA4780505015,0.0731424723800529,0,291,-92.467952,41.140606,0,-92.4676472,41.1403816,0,0.3408193629848064,0.34082906701939114
292,IA4780505013,IA161199241,0.052076084209714,0,292,-92.467952,41.140606,0,-92.4676772,41.1406939,0,0.3408193629848064,0.34078945296554486
293,IA4780505015,IA161199241,0.0709126499669408,0,293,-92.4676472,41.1403816,0,-92.4676772,41.1406939,0,0.34082906701939114,0.34078945296554486
294,IA4780505015,IA4780505013,0.0731424723800529,0,294,-92.4676472,41.1403816,0,-92.467952,41.140606,0,0.34082906701939114,0.3408193629848064
295,IA12079687011,IA158951484,0.0576625131149244,0,295,-92.8307564,40.8924178,0,-92.8310919,40.8924176,0,0.4007653722532692,0.4007992956410653
296,IA12079687011,IA158962825,1.6806934587101086,2,296,-92.8307564,40.8924178,0,-92.8209776,40.8924381,0,0.4007653722532692,0.3997796680515985
297,IA12079687011,IA12079687014,0.0844171965382063,0,297,-92.8307564,40.8924178,0,-92.8310853,40.8926806,0,0.4007653722532692,0.40077380218373015
298,IA12079687014,IA158951484,0.0595769934053203,0,298,-92.8310853,40.8926806,0,-92.8310919,40.8924176,0,0.40077380218373015,0.4007992956410653
299,IA12079687014,IA160509949,16.659495939268574,19,299,-92.8310853,40.8926806,0,-92.8227866,40.9631436,0,0.40077380218373015,0.39284943901162755
300,IA12079687015,IA158964138,6.358201491449461,7,300,-92.8315377,40.8924106,0,-92.8685303,40.8921804,0,0.4008450228353247,0.40466851085905253
301,IA12079687015,IA158951484,0.0766361919438484,0,301,-92.8315377,40.8924106,0,-92.8310919,40.8924176,0,0.4008450228353247,0.4007992956410653
302,IA12079687015,IA12079687018,0.1071509249616629,0,302,-92.8315377,40.8924106,0,-92.8310645,40.8921245,0,0.4008450228353247,0.40082418137230125
303,IA12079687018,IA158951484,0.0665502999396447,0,303,-92.8310645,40.8921245,0,-92.8310919,40.8924176,0,0.40082418137230125,0.4007992956410653
304,IA12079687018,IA158951452,7.728058154068536,9,304,-92.8310645,40.8921245,0,-92.8301959,40.8580327,0,0.40082418137230125,0.40386366402275226
305,IA160020156,IA160033669,0.0974844538610521,0,305,-92.7953523,41.692763,0,-92.7953246,41.692333,0,0.24704654126068026,0.24716306864495197
306,IA160020156,IA160025204,0.9849062499391243,1,306,-92.7953523,41.692763,0,-92.795419,41.697112,0,0.24704654126068026,0.24586836595116976
307,IA160020156,IA160020166,0.0845484018240199,0,307,-92.7953523,41.692763,0,-92.7949076,41.692651,0,0.24704654126068026,0.247077709721504
308,IA160033669,IA160020156,0.0974844538610521,0,308,-92.7953246,41.692333,0,-92.7953523,41.692763,0,0.24716306864495197,0.24704654126068026
309,IA160033669,IA160083534,0.9639701198067132,1,309,-92.7953246,41.692333,0,-92.7951738,41.688079,0,0.24716306864495197,0.24831545854963258
310,IA160033669,IA160020166,0.1013228773935769,0,310,-92.7953246,41.692333,0,-92.7949076,41.692651,0,0.24716306864495197,0.247077709721504
311,IA160050988,IA160064427,0.1182051449994823,0,311,-92.902904,41.681051,0,-92.902901,41.681573,0,0.2504683795786749,0.2503045856469055
312,IA160050988,IA160081820,1.5597973346687963,1,312,-92.902904,41.681051,0,-92.9029427,41.674163,0,0.2504683795786749,0.25262936306015704
313,IA160050988,IA160050980,0.1121014936402648,0,313,-92.902904,41.681051,0,-92.902352,41.681315,0,0.2504683795786749,0.2503842127978965
314,IA160081820,IA160050988,1.5597973346687966,1,314,-92.9029427,41.674163,0,-92.902904,41.681051,0,0.25262936306015704,0.2504683795786749
315,IA160081820,IA160135058,3.281649061081797,3,315,-92.9029427,41.674163,0,-92.9029153,41.659671,0,0.25262936306015704,0.25716979094770015
316,IA160081820,IA160081966,11.97738039226975,14,316,-92.9029427,41.674163,0,-92.9734877,41.6740607,0,0.25262936306015704,0.25310770574915004
317,IA160081820,IA160083534,20.891348781725565,25,317,-92.9029427,41.674163,0,-92.7951738,41.688079,0,0.25262936306015704,0.24831545854963258
318,IA160082407,IA160082694,0.0101941858596497,0,318,-92.9027751,41.616168,0,-92.9027734,41.616213,0,0.27068462815971467,0.2706707219287806
319,IA160082407,IA160104546,8.805315240526433,10,319,-92.9027751,41.616168,0,-92.890937,41.581031,0,0.27068462815971467,0.2808383536939971
